rind_Mix,rindMixoos,midMix,midMixoos,bayesPmix,bayesPmixoos,meanBeta1,Mix_beta1_c1,Mix_beta1_c2,mixEq,rind_DPM,rind_DPMoos,midDPM,midDPMoos,bayesPDPM,bayesPDPMoos,dpm_beta1_c1,dpm_beta1_c2,dpmEq,rind_K,rind_Koos,kmean_MSE,kmean_MSEoos,meanBetakclust1,ncMix,ncDPM,ncK,n,fractions,variance,interEffect,common
0.2865326633165829,0.35462311557788945,16.63963616883431,25.914155524166755,0.52997002997003,0.49900099900099903,2.2722293940347487,2.411427301825861,3.092651270199993,1,0.11155778894472362,0.11155778894472362,7.134483518706488,7.450705199366324,0.935064935064935,0.922077922077922,-0.18195989308333493,0.976086002863171,1,0.7613065326633166,0.7654271356783919,4.710693300574928,4.739273512318368,0.9596938543346666,18,18,18,200,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.0,2.0,3.0
0.5323115577889447,0.5096482412060301,9.201596546341102,96.30869491725643,0.468031968031968,0.481018981018981,2.8718393054740403,4.560528951326103,1.673465136483033,1,0.09547738693467336,0.09547738693467336,6.4828116298973235,6.9841740295207435,0.9310689310689311,0.9170829170829171,1.0908953688626468,1.835004613504332,1,0.7495979899497487,0.7614070351758794,4.962475241599498,4.746622822517707,1.273109162228577,3,3,3,200,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.0,2.0,3.0
0.32155778894472364,0.3321608040201005,12.65095878298231,12.989544427008271,0.5294705294705295,0.45104895104895104,2.386841203843173,3.144542174774792,1.244361188561349,1,0.1035678391959799,0.11155778894472362,6.471835936743033,6.519701691020331,0.9385614385614385,0.9250749250749251,1.8433237119928236,2.7241097296154173,1,0.7597989949748744,0.7653266331658292,4.587481936815764,4.644237207500412,5.311304932471299,7,7,7,200,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.0,2.0,3.0
0.17467336683417087,0.21201005025125627,9.830728132730515,14.073410668907961,0.508991008991009,0.5754245754245755,2.221215278793161,2.480606832261991,2.714666064841037,1,0.09547738693467336,0.1035678391959799,5.772984156475071,6.625324637266696,0.935064935064935,0.9495504495504495,-0.2532973383891402,-0.08267272017190197,1,0.7630653266331658,0.7677889447236181,4.277588461562127,4.722314518683255,-0.21561114261877545,5,5,5,200,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.0,2.0,3.0
0.15914572864321608,0.18834170854271357,9.936836091947685,16.065096826875834,0.5,0.4695304695304695,2.877359334900896,3.1683615923862822,0.9266702140977852,1,0.09547738693467336,0.09547738693467336,5.565166288992375,5.884714238924006,0.951048951048951,0.9425574425574426,-0.011454759674285137,0.2356608213657128,1,0.7501005025125628,0.7490954773869347,3.953658886254082,4.18451083058006,5.008625472475562,7,7,7,200,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.0,2.0,3.0
0.3004522613065327,0.291356783919598,10.32206445065661,12.991202000693551,0.49900099900099903,0.517982017982018,2.477478451555527,4.3571199367093705,1.0790582295101403,1,0.1035678391959799,0.1035678391959799,6.81216096174056,6.88264319527307,0.9345654345654346,0.9150849150849151,94.76598825011358,89.15707137427611,1,0.7402512562814071,0.7452763819095477,4.6950103015315,4.67135558915047,7.838469116056418,4,4,4,200,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.0,2.0,3.0
0.5398492462311558,0.5564824120603015,13.431725370994045,23.936190838287956,0.5204795204795205,0.5114885114885115,2.639800867478968,1.9398152424606652,3.458928790796085,1,0.09547738693467336,0.1035678391959799,6.4740566472178696,6.6834512900931475,0.952047952047952,0.9385614385614385,-2.6658200770386635,-3.087677246674539,1,0.7526633165829145,0.7527638190954774,4.613074023566279,4.541718637835109,3.5691243764129954,4,4,4,200,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.0,2.0,3.0
0.257035175879397,0.3459798994974874,16.009239901546486,16.091411628039875,0.510989010989011,0.5,2.7004321734623913,3.0658166842794934,2.249685496065855,1,0.1035678391959799,0.1035678391959799,6.940530044615969,7.054923071595966,0.9405594405594406,0.9300699300699301,-1.074726487234463,-1.5017287489166222,1,0.7571859296482412,0.7580402010050251,4.884446275220907,4.864387965956785,5.8033845020382,13,13,13,200,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.0,2.0,3.0
0.23507537688442212,0.26753768844221104,13.942879121331115,15.427229798076903,0.5254745254745254,0.516983016983017,2.6746871599279234,2.966754618198893,-0.45640242419625743,1,0.11155778894472362,0.11155778894472362,6.9204157051734,7.29040637143153,0.9410589410589411,0.9335664335664335,-0.10142356833796223,-0.9860486334145044,1,0.7496984924623116,0.762462311557789,4.688377890519996,4.94655470323467,-0.4096626457911276,14,14,14,200,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.0,2.0,3.0
0.16693467336683418,0.18201005025125627,10.548116979032283,11.812352922186653,0.48651348651348647,0.577922077922078,2.7669078351736456,3.024474831588071,2.5100563700108625,1,0.1035678391959799,0.1035678391959799,6.838295347714109,7.162336801268638,0.9460539460539461,0.9430569430569431,-2.1718011648468805,-0.3704457083819075,1,0.7515577889447236,0.7616582914572865,4.768106495017526,4.806061229617786,8.13344323038538,5,5,5,200,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.0,2.0,3.0
0.3241206030150754,0.40768844221105527,16.405519979264145,45.54743788052214,0.5049950049950049,0.5834165834165834,3.089056102066316,3.1094359140635515,3.7097771776871844,1,0.19688442211055276,0.19442211055276382,7.429350653872103,7.860980489170665,0.939060939060939,0.939060939060939,-1.0118176954074383,-0.6775792320124774,1,0.76321608040201,0.764070351758794,4.594080117268769,4.708979803517147,1.9880766089599458,5,5,5,200,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.0,2.0,3.0
